*20230331_GV005.csv
"ISSUE STORE","ISSUE DATE","VOUCHER NUMBER","VOUCHER AMOUNT","REDEEM STORE","EXPIRY DATE","BATCH NUMBER","ACTION"
352,24/05/2024,110000041170,50,352,,10000001,
369,24/05/2024,110000041171,20,369,,10000001,
137,24/05/2024,110000041172,10,137,,10000001,
284,24/05/2024,110000041173,50,,,10000001,
137,24/05/2024,110000041174,50,,,10000001,
381,24/05/2024,110000041175,10,,,10000001,
433,24/05/2024,110000041176,20,433,,10000001,
141,24/05/2024,110000041177,50,,,10000001,
310,24/05/2024,110000041178,10,,,10000001,
126,24/05/2024,110000041179,50,126,,10000001,
272,24/05/2024,110000041180,20,,,10000001,
352,24/05/2024,110000041181,50,352,,10000001,
132,24/05/2024,110000041182,50,,,10000001,
143,24/05/2024,110000041183,20,143,,10000001,
127,24/05/2024,110000041184,20,,,10000001,
430,24/05/2024,110000041185,10,430,,10000001,
185,24/05/2024,110000041186,10,185,,10000001,
353,24/05/2024,110000041187,50,,,10000001,
141,24/05/2024,110000041188,10,141,,10000001,
127,24/05/2024,110000041189,10,,,10000001,
272,24/05/2024,110000041190,10,,,10000001,
410,24/05/2024,110000041191,10,,,10000001,
353,24/05/2024,110000041192,50,,,10000001,
276,24/05/2024,110000041193,50,,,10000001,
272,24/05/2024,110000041194,20,,,10000001,
185,24/05/2024,110000041195,50,,,10000001,
272,24/05/2024,110000041196,10,,,10000001,
373,24/05/2024,110000041197,10,373,,10000001,
185,24/05/2024,110000041198,20,185,,10000001,
352,24/05/2024,110000041199,50,352,,10000001,
127,24/05/2024,110000041200,10,,,10000001,
272,24/05/2024,110000041201,50,272,,10000001,
353,24/05/2024,110000041202,20,353,,10000001,
210,24/05/2024,110000041203,20,,,10000001,
137,24/05/2024,110000041204,10,,,10000001,
276,24/05/2024,110000041205,10,276,,10000001,
276,24/05/2024,110000041206,10,276,,10000001,
127,24/05/2024,110000041207,20,,,10000001,
141,24/05/2024,110000041208,20,,,10000001,
133,24/05/2024,110000041209,10,,,10000001,
210,24/05/2024,110000041210,10,210,,10000001,
353,24/05/2024,110000041211,20,,,10000001,
127,24/05/2024,110000041212,50,127,,10000001,
431,24/05/2024,110000041213,20,431,,10000001,
127,24/05/2024,110000041214,20,127,,10000001,
126,24/05/2024,110000041215,10,,,10000001,
231,24/05/2024,110000041216,10,231,,10000001,
371,24/05/2024,110000041217,10,,,10000001,
430,24/05/2024,110000041218,50,430,,10000001,
132,24/05/2024,110000041219,20,,,10000001,
146,24/05/2024,110000041220,10,,,10000001,
353,24/05/2024,110000041221,50,353,,10000001,
381,24/05/2024,110000041222,10,,,10000001,
375,24/05/2024,110000041223,20,,,10000001,
410,24/05/2024,110000041224,50,,,10000001,
185,24/05/2024,110000041225,20,185,,10000001,
353,24/05/2024,110000041226,50,353,,10000001,
373,24/05/2024,110000041227,10,373,,10000001,
275,24/05/2024,110000041228,20,275,,10000001,
182,24/05/2024,110000041229,10,,,10000001,
272,24/05/2024,110000041230,10,,,10000001,
137,24/05/2024,110000041231,50,,,10000001,
210,24/05/2024,110000041232,20,210,,10000001,
352,24/05/2024,110000041233,50,352,,10000001,
276,24/05/2024,110000041234,10,,,10000001,
276,24/05/2024,110000041235,20,276,,10000001,
371,24/05/2024,110000041236,10,,,10000001,
410,24/05/2024,110000041237,10,410,,10000001,
273,24/05/2024,110000041238,20,273,,10000001,
143,24/05/2024,110000041239,10,,,10000001,
410,24/05/2024,110000041240,20,410,,10000001,
284,24/05/2024,110000041241,10,284,,10000001,
369,24/05/2024,110000041242,50,,,10000001,
352,24/05/2024,110000041243,10,352,,10000001,
381,24/05/2024,110000041244,20,,,10000001,
373,24/05/2024,110000041245,50,373,,10000001,
276,24/05/2024,110000041246,10,,,10000001,
375,24/05/2024,110000041247,10,,,10000001,
132,24/05/2024,110000041248,50,,,10000001,
231,24/05/2024,110000041249,20,,,10000001,
127,24/05/2024,110000041250,10,,,10000001,
137,24/05/2024,110000041251,20,137,,10000001,
375,24/05/2024,110000041252,50,375,,10000001,
137,24/05/2024,110000041253,10,,,10000001,
127,24/05/2024,110000041254,20,127,,10000001,
430,24/05/2024,110000041255,20,,,10000001,
430,24/05/2024,110000041256,50,,,10000001,
210,24/05/2024,110000041257,10,210,,10000001,
369,24/05/2024,110000041258,50,,,10000001,
433,24/05/2024,110000041259,10,,,10000001,
381,24/05/2024,110000041260,50,,,10000001,
185,24/05/2024,110000041261,10,,,10000001,
353,24/05/2024,110000041262,50,353,,10000001,
275,24/05/2024,110000041263,10,,,10000001,
132,24/05/2024,110000041264,20,132,,10000001,
276,24/05/2024,110000041265,20,276,,10000001,
131,24/05/2024,110000041266,50,,,10000001,
352,24/05/2024,110000041267,50,,,10000001,
132,24/05/2024,110000041268,20,132,,10000001,
133,24/05/2024,110000041269,20,,,10000001,
143,24/05/2024,110000041270,10,143,,10000001,
185,24/05/2024,110000041271,20,185,,10000001,
272,24/05/2024,110000041272,50,,,10000001,
352,24/05/2024,110000041273,50,352,,10000001,
375,24/05/2024,110000041274,10,375,,10000001,
431,24/05/2024,110000041275,20,431,,10000001,
141,24/05/2024,110000041276,10,,,10000001,
275,24/05/2024,110000041277,50,275,,10000001,
136,24/05/2024,110000041278,50,,,10000001,
127,24/05/2024,110000041279,20,,,10000001,
133,24/05/2024,110000041280,50,,,10000001,
275,24/05/2024,110000041281,50,275,,10000001,
127,24/05/2024,110000041282,10,,,10000001,
353,24/05/2024,110000041283,20,353,,10000001,
146,24/05/2024,110000041284,10,,,10000001,
143,24/05/2024,110000041285,50,143,,10000001,
143,24/05/2024,110000041286,20,,,10000001,
284,24/05/2024,110000041287,50,,,10000001,
352,24/05/2024,110000041288,50,352,,10000001,
369,24/05/2024,110000041289,50,,,10000001,
275,24/05/2024,110000041290,20,,,10000001,
375,24/05/2024,110000041291,10,375,,10000001,
353,24/05/2024,110000041292,10,,,10000001,
143,24/05/2024,110000041293,20,143,,10000001,
141,24/05/2024,110000041294,10,141,,10000001,
131,24/05/2024,110000041295,20,,,10000001,
231,24/05/2024,110000041296,50,,,10000001,
374,24/05/2024,110000041297,20,374,,10000001,
272,24/05/2024,110000041298,20,272,,10000001,
182,24/05/2024,110000041299,10,,,10000001,
143,24/05/2024,110000041300,20,,,10000001,
127,24/05/2024,110000041301,20,127,,10000001,
273,24/05/2024,110000041302,50,,,10000001,
272,24/05/2024,110000041303,20,,,10000001,
433,24/05/2024,110000041304,20,433,,10000001,
352,24/05/2024,110000041305,10,352,,10000001,
430,24/05/2024,110000041306,20,,,10000001,
231,24/05/2024,110000041307,20,,,10000001,
133,24/05/2024,110000041308,20,,,10000001,
127,24/05/2024,110000041309,10,,,10000001,
369,24/05/2024,110000041310,10,,,10000001,
136,24/05/2024,110000041311,50,136,,10000001,
185,24/05/2024,110000041312,50,,,10000001,
352,24/05/2024,110000041313,20,,,10000001,
131,24/05/2024,110000041314,20,131,,10000001,
137,24/05/2024,110000041315,20,,,10000001,
371,24/05/2024,110000041316,50,371,,10000001,
143,24/05/2024,110000041317,20,,,10000001,
374,24/05/2024,110000041318,50,374,,10000001,
127,24/05/2024,110000041319,20,127,,10000001,
369,24/05/2024,110000041320,50,369,,10000001,
369,24/05/2024,110000041321,10,,,10000001,
381,24/05/2024,110000041322,50,381,,10000001,
126,24/05/2024,110000041323,20,,,10000001,
374,24/05/2024,110000041324,50,374,,10000001,
375,24/05/2024,110000041325,20,375,,10000001,
310,24/05/2024,110000041326,20,,,10000001,
133,24/05/2024,110000041327,10,133,,10000001,
185,24/05/2024,110000041328,50,,,10000001,
126,24/05/2024,110000041329,50,,,10000001,
374,24/05/2024,110000041330,50,374,,10000001,
137,24/05/2024,110000041331,20,,,10000001,
374,24/05/2024,110000041332,50,,,10000001,
284,24/05/2024,110000041333,50,284,,10000001,
433,24/05/2024,110000041334,50,,,10000001,
433,24/05/2024,110000041335,10,433,,10000001,
231,24/05/2024,110000041336,10,,,10000001,
273,24/05/2024,110000041337,10,273,,10000001,
433,24/05/2024,110000041338,20,,,10000001,
285,24/05/2024,110000041339,20,285,,10000001,
133,24/05/2024,110000041340,20,133,,10000001,
137,24/05/2024,110000041341,20,137,,10000001,
126,24/05/2024,110000041342,50,126,,10000001,
272,24/05/2024,110000041343,50,,,10000001,
273,24/05/2024,110000041344,50,273,,10000001,
410,24/05/2024,110000041345,50,,,10000001,
275,24/05/2024,110000041346,50,275,,10000001,
276,24/05/2024,110000041347,10,,,10000001,
272,24/05/2024,110000041348,20,,,10000001,
146,24/05/2024,110000041349,50,146,,10000001,
285,24/05/2024,110000041350,50,,,10000001,
126,24/05/2024,110000041351,10,126,,10000001,
210,24/05/2024,110000041352,20,,,10000001,
310,24/05/2024,110000041353,10,,,10000001,
210,24/05/2024,110000041354,10,,,10000001,
431,24/05/2024,110000041355,20,,,10000001,
182,24/05/2024,110000041356,10,,,10000001,
272,24/05/2024,110000041357,50,272,,10000001,
285,24/05/2024,110000041358,20,,,10000001,
284,24/05/2024,110000041359,20,,,10000001,
374,24/05/2024,110000041360,20,374,,10000001,
143,24/05/2024,110000041361,50,,,10000001,
146,24/05/2024,110000041362,20,146,,10000001,
285,24/05/2024,110000041363,10,285,,10000001,
276,24/05/2024,110000041364,50,,,10000001,
132,24/05/2024,110000041365,20,132,,10000001,
182,24/05/2024,110000041366,10,182,,10000001,
374,24/05/2024,110000041367,50,374,,10000001,
127,24/05/2024,110000041368,20,127,,10000001,
272,24/05/2024,110000041369,20,272,,10000001,
126,24/05/2024,110000041370,10,,,10000001,
273,24/05/2024,110000041371,20,,,10000001,
275,24/05/2024,110000041372,50,275,,10000001,
369,24/05/2024,110000041373,10,369,,10000001,
231,24/05/2024,110000041374,10,231,,10000001,
284,24/05/2024,110000041375,10,,,10000001,
143,24/05/2024,110000041376,50,143,,10000001,
373,24/05/2024,110000041377,10,,,10000001,
431,24/05/2024,110000041378,20,,,10000001,
231,24/05/2024,110000041379,50,,,10000001,
352,24/05/2024,110000041380,10,,,10000001,
273,24/05/2024,110000041381,10,,,10000001,
381,24/05/2024,110000041382,10,,,10000001,
137,24/05/2024,110000041383,10,137,,10000001,
141,24/05/2024,110000041384,20,,,10000001,
146,24/05/2024,110000041385,10,,,10000001,
433,24/05/2024,110000041386,50,,,10000001,
285,24/05/2024,110000041387,20,,,10000001,
272,24/05/2024,110000041388,50,,,10000001,
375,24/05/2024,110000041389,10,,,10000001,
433,24/05/2024,110000041390,20,,,10000001,
284,24/05/2024,110000041391,50,,,10000001,
276,24/05/2024,110000041392,50,276,,10000001,
433,24/05/2024,110000041393,10,433,,10000001,
273,24/05/2024,110000041394,50,273,,10000001,
410,24/05/2024,110000041395,10,,,10000001,
285,24/05/2024,110000041396,10,,,10000001,
430,24/05/2024,110000041397,20,430,,10000001,
373,24/05/2024,110000041398,20,,,10000001,
352,24/05/2024,110000041399,50,352,,10000001,
375,24/05/2024,110000041400,50,375,,10000001,
284,24/05/2024,110000041401,50,284,,10000001,
374,24/05/2024,110000041402,50,,,10000001,
410,24/05/2024,110000041403,20,410,,10000001,
231,24/05/2024,110000041404,50,231,,10000001,
273,24/05/2024,110000041405,20,273,,10000001,
284,24/05/2024,110000041406,50,,,10000001,
210,24/05/2024,110000041407,20,,,10000001,
133,24/05/2024,110000041408,10,,,10000001,
284,24/05/2024,110000041409,10,,,10000001,
141,24/05/2024,110000041410,20,,,10000001,
133,24/05/2024,110000041411,50,,,10000001,
353,24/05/2024,110000041412,50,353,,10000001,
353,24/05/2024,110000041413,50,353,,10000001,
133,24/05/2024,110000041414,10,133,,10000001,
126,24/05/2024,110000041415,10,,,10000001,
146,24/05/2024,110000041416,10,,,10000001,
275,24/05/2024,110000041417,10,,,10000001,
276,24/05/2024,110000041418,20,,,10000001,
132,24/05/2024,110000041419,20,132,,10000001,
273,24/05/2024,110000041420,20,,,10000001,
353,24/05/2024,110000041421,20,353,,10000001,
410,24/05/2024,110000041422,50,410,,10000001,
310,24/05/2024,110000041423,10,,,10000001,
285,24/05/2024,110000041424,20,,,10000001,
185,24/05/2024,110000041425,10,185,,10000001,
285,24/05/2024,110000041426,10,285,,10000001,
272,24/05/2024,110000041427,20,,,10000001,
126,24/05/2024,110000041428,20,126,,10000001,
231,24/05/2024,110000041429,20,,,10000001,
285,24/05/2024,110000041430,50,,,10000001,
373,24/05/2024,110000041431,50,,,10000001,
185,24/05/2024,110000041432,10,,,10000001,
143,24/05/2024,110000041433,10,,,10000001,
369,24/05/2024,110000041434,50,369,,10000001,
353,24/05/2024,110000041435,20,,,10000001,
310,24/05/2024,110000041436,50,,,10000001,
127,24/05/2024,110000041437,20,127,,10000001,
433,24/05/2024,110000041438,20,433,,10000001,
369,24/05/2024,110000041439,20,,,10000001,
375,24/05/2024,110000041440,10,,,10000001,
284,24/05/2024,110000041441,20,,,10000001,
126,24/05/2024,110000041442,20,,,10000001,
143,24/05/2024,110000041443,50,143,,10000001,
352,24/05/2024,110000041444,10,,,10000001,
210,24/05/2024,110000041445,20,,,10000001,
374,24/05/2024,110000041446,50,,,10000001,
131,24/05/2024,110000041447,10,,,10000001,
371,24/05/2024,110000041448,20,371,,10000001,
143,24/05/2024,110000041449,20,143,,10000001,
131,24/05/2024,110000041450,10,131,,10000001,
285,24/05/2024,110000041451,10,,,10000001,
310,24/05/2024,110000041452,50,310,,10000001,
137,24/05/2024,110000041453,10,137,,10000001,
371,24/05/2024,110000041454,10,,,10000001,
131,24/05/2024,110000041455,20,,,10000001,
137,24/05/2024,110000041456,10,137,,10000001,
373,24/05/2024,110000041457,50,373,,10000001,
410,24/05/2024,110000041458,50,,,10000001,
371,24/05/2024,110000041459,10,,,10000001,
127,24/05/2024,110000041460,10,127,,10000001,
275,24/05/2024,110000041461,10,275,,10000001,
276,24/05/2024,110000041462,20,,,10000001,
185,24/05/2024,110000041463,20,185,,10000001,
185,24/05/2024,110000041464,20,,,10000001,
431,24/05/2024,110000041465,50,431,,10000001,
127,24/05/2024,110000041466,50,127,,10000001,
433,24/05/2024,110000041467,20,433,,10000001,
132,24/05/2024,110000041468,20,132,,10000001,
272,24/05/2024,110000041469,50,,,10000001,
381,24/05/2024,110000041470,50,,,10000001,
375,24/05/2024,110000041471,20,375,,10000001,
284,24/05/2024,110000041472,10,284,,10000001,
375,24/05/2024,110000041473,20,375,,10000001,
133,24/05/2024,110000041474,10,,,10000001,
272,24/05/2024,110000041475,10,,,10000001,
284,24/05/2024,110000041476,20,,,10000001,
210,24/05/2024,110000041477,10,210,,10000001,
272,24/05/2024,110000041478,10,272,,10000001,
272,24/05/2024,110000041479,50,,,10000001,
210,24/05/2024,110000041480,10,,,10000001,
141,24/05/2024,110000041481,50,,,10000001,
353,24/05/2024,110000041482,50,353,,10000001,
310,24/05/2024,110000041483,10,,,10000001,
371,24/05/2024,110000041484,20,371,,10000001,
272,24/05/2024,110000041485,50,272,,10000001,
143,24/05/2024,110000041486,50,,,10000001,
352,24/05/2024,110000041487,50,352,,10000001,
375,24/05/2024,110000041488,10,,,10000001,
272,24/05/2024,110000041489,50,,,10000001,
143,24/05/2024,110000041490,50,143,,10000001,
182,24/05/2024,110000041491,10,,,10000001,
231,24/05/2024,110000041492,20,231,,10000001,
276,24/05/2024,110000041493,10,,,10000001,
127,24/05/2024,110000041494,20,127,,10000001,
369,24/05/2024,110000041495,50,,,10000001,
126,24/05/2024,110000041496,50,,,10000001,
136,24/05/2024,110000041497,50,136,,10000001,
143,24/05/2024,110000041498,50,,,10000001,
375,24/05/2024,110000041499,20,375,,10000001,
127,24/05/2024,110000041500,10,127,,10000001,
353,24/05/2024,110000041501,50,,,10000001,
137,24/05/2024,110000041502,20,,,10000001,
182,24/05/2024,110000041503,50,,,10000001,
374,24/05/2024,110000041504,50,,,10000001,
369,24/05/2024,110000041505,20,,,10000001,
143,24/05/2024,110000041506,20,,,10000001,
374,24/05/2024,110000041507,50,374,,10000001,
433,24/05/2024,110000041508,50,,,10000001,
352,24/05/2024,110000041509,10,,,10000001,
310,24/05/2024,110000041510,50,310,,10000001,
210,24/05/2024,110000041511,50,,,10000001,
352,24/05/2024,110000041512,50,352,,10000001,
374,24/05/2024,110000041513,20,,,10000001,
131,24/05/2024,110000041514,50,131,,10000001,
136,24/05/2024,110000041515,50,,,10000001,
353,24/05/2024,110000041516,50,,,10000001,
182,24/05/2024,110000041517,10,182,,10000001,
210,24/05/2024,110000041518,50,210,,10000001,
371,24/05/2024,110000041519,20,371,,10000001,
381,24/05/2024,110000041520,50,,,10000001,
352,24/05/2024,110000041521,10,352,,10000001,
352,24/05/2024,110000041522,50,352,,10000001,
371,24/05/2024,110000041523,20,371,,10000001,
272,24/05/2024,110000041524,50,272,,10000001,
285,24/05/2024,110000041525,20,,,10000001,
275,24/05/2024,110000041526,10,275,,10000001,
285,24/05/2024,110000041527,50,,,10000001,
131,24/05/2024,110000041528,10,,,10000001,
182,24/05/2024,110000041529,10,,,10000001,
146,24/05/2024,110000041530,10,,,10000001,
146,24/05/2024,110000041531,10,146,,10000001,
185,24/05/2024,110000041532,50,185,,10000001,
275,24/05/2024,110000041533,20,275,,10000001,
131,24/05/2024,110000041534,10,131,,10000001,
127,24/05/2024,110000041535,50,127,,10000001,
276,24/05/2024,110000041536,20,276,,10000001,
371,24/05/2024,110000041537,20,,,10000001,
284,24/05/2024,110000041538,50,,,10000001,
276,24/05/2024,110000041539,50,276,,10000001,
276,24/05/2024,110000041540,10,276,,10000001,
381,24/05/2024,110000041541,50,,,10000001,
430,24/05/2024,110000041542,20,,,10000001,
272,24/05/2024,110000041543,20,,,10000001,
369,24/05/2024,110000041544,20,,,10000001,
127,24/05/2024,110000041545,20,127,,10000001,
381,24/05/2024,110000041546,10,381,,10000001,
131,24/05/2024,110000041547,50,,,10000001,
374,24/05/2024,110000041548,50,,,10000001,
285,24/05/2024,110000041549,10,285,,10000001,
430,24/05/2024,110000041550,20,430,,10000001,
210,24/05/2024,110000041551,50,,,10000001,
285,24/05/2024,110000041552,50,285,,10000001,
276,24/05/2024,110000041553,10,276,,10000001,
310,24/05/2024,110000041554,10,,,10000001,
381,24/05/2024,110000041555,20,381,,10000001,
131,24/05/2024,110000041556,20,,,10000001,
373,24/05/2024,110000041557,20,,,10000001,
272,24/05/2024,110000041558,20,272,,10000001,
430,24/05/2024,110000041559,10,,,10000001,
210,24/05/2024,110000041560,10,,,10000001,
374,24/05/2024,110000041561,50,374,,10000001,
133,24/05/2024,110000041562,50,133,,10000001,
276,24/05/2024,110000041563,10,,,10000001,
131,24/05/2024,110000041564,50,131,,10000001,
410,24/05/2024,110000041565,20,410,,10000001,
146,24/05/2024,110000041566,50,,,10000001,
136,24/05/2024,110000041567,20,,,10000001,
133,24/05/2024,110000041568,50,133,,10000001,
433,24/05/2024,110000041569,20,,,10000001,
433,24/05/2024,110000041570,50,433,,10000001,
146,24/05/2024,110000041571,50,,,10000001,
431,24/05/2024,110000041572,50,,,10000001,
430,24/05/2024,110000041573,10,,,10000001,
369,24/05/2024,110000041574,50,,,10000001,
137,24/05/2024,110000041575,10,137,,10000001,
272,24/05/2024,110000041576,10,272,,10000001,
369,24/05/2024,110000041577,20,369,,10000001,
352,24/05/2024,110000041578,10,,,10000001,
143,24/05/2024,110000041579,10,,,10000001,
374,24/05/2024,110000041580,50,374,,10000001,
136,24/05/2024,110000041581,10,,,10000001,
371,24/05/2024,110000041582,50,371,,10000001,
272,24/05/2024,110000041583,20,272,,10000001,
133,24/05/2024,110000041584,10,133,,10000001,
275,24/05/2024,110000041585,50,,,10000001,
284,24/05/2024,110000041586,10,,,10000001,
373,24/05/2024,110000041587,10,373,,10000001,
352,24/05/2024,110000041588,50,,,10000001,
276,24/05/2024,110000041589,20,276,,10000001,
284,24/05/2024,110000041590,10,,,10000001,
133,24/05/2024,110000041591,20,133,,10000001,
285,24/05/2024,110000041592,10,285,,10000001,
353,24/05/2024,110000041593,10,,,10000001,
310,24/05/2024,110000041594,50,310,,10000001,
375,24/05/2024,110000041595,10,,,10000001,
373,24/05/2024,110000041596,10,373,,10000001,
275,24/05/2024,110000041597,50,275,,10000001,
373,24/05/2024,110000041598,20,373,,10000001,
310,24/05/2024,110000041599,10,,,10000001,
433,24/05/2024,110000041600,10,,,10000001,
185,24/05/2024,110000041601,10,185,,10000001,
132,24/05/2024,110000041602,10,132,,10000001,
137,24/05/2024,110000041603,10,137,,10000001,
431,24/05/2024,110000041604,20,431,,10000001,
231,24/05/2024,110000041605,50,,,10000001,
210,24/05/2024,110000041606,20,,,10000001,
136,24/05/2024,110000041607,50,136,,10000001,
352,24/05/2024,110000041608,10,352,,10000001,
284,24/05/2024,110000041609,50,,,10000001,
127,24/05/2024,110000041610,20,127,,10000001,
310,24/05/2024,110000041611,20,,,10000001,
210,24/05/2024,110000041612,50,210,,10000001,
430,24/05/2024,110000041613,50,,,10000001,
141,24/05/2024,110000041614,10,,,10000001,
431,24/05/2024,110000041615,20,431,,10000001,
132,24/05/2024,110000041616,50,,,10000001,
136,24/05/2024,110000041617,10,,,10000001,
141,24/05/2024,110000041618,20,,,10000001,
369,24/05/2024,110000041619,50,,,10000001,
132,24/05/2024,110000041620,10,132,,10000001,
146,24/05/2024,110000041621,10,,,10000001,
374,24/05/2024,110000041622,10,,,10000001,
141,24/05/2024,110000041623,20,,,10000001,
272,24/05/2024,110000041624,50,272,,10000001,
146,24/05/2024,110000041625,10,,,10000001,
126,24/05/2024,110000041626,10,,,10000001,
375,24/05/2024,110000041627,10,375,,10000001,
185,24/05/2024,110000041628,10,,,10000001,
143,24/05/2024,110000041629,10,143,,10000001,
374,24/05/2024,110000041630,10,,,10000001,
310,24/05/2024,110000041631,10,310,,10000001,
185,24/05/2024,110000041632,20,185,,10000001,
127,24/05/2024,110000041633,10,,,10000001,
352,24/05/2024,110000041634,50,352,,10000001,
373,24/05/2024,110000041635,10,,,10000001,
210,24/05/2024,110000041636,10,,,10000001,
373,24/05/2024,110000041637,20,373,,10000001,
272,24/05/2024,110000041638,10,,,10000001,
231,24/05/2024,110000041639,10,231,,10000001,
146,24/05/2024,110000041640,20,146,,10000001,
369,24/05/2024,110000041641,20,369,,10000001,
136,24/05/2024,110000041642,50,,,10000001,
146,24/05/2024,110000041643,50,146,,10000001,
285,24/05/2024,110000041644,20,285,,10000001,
353,24/05/2024,110000041645,50,,,10000001,
141,24/05/2024,110000041646,10,141,,10000001,
231,24/05/2024,110000041647,20,231,,10000001,
141,24/05/2024,110000041648,10,,,10000001,
310,24/05/2024,110000041649,20,,,10000001,
381,24/05/2024,110000041650,10,,,10000001,
136,24/05/2024,110000041651,50,136,,10000001,
284,24/05/2024,110000041652,20,,,10000001,
131,24/05/2024,110000041653,20,,,10000001,
137,24/05/2024,110000041654,20,137,,10000001,
127,24/05/2024,110000041655,50,127,,10000001,
133,24/05/2024,110000041656,50,,,10000001,
284,24/05/2024,110000041657,20,284,,10000001,
284,24/05/2024,110000041658,10,,,10000001,
430,24/05/2024,110000041659,20,,,10000001,
143,24/05/2024,110000041660,20,,,10000001,
310,24/05/2024,110000041661,20,,,10000001,
185,24/05/2024,110000041662,50,,,10000001,
410,24/05/2024,110000041663,10,410,,10000001,
375,24/05/2024,110000041664,20,375,,10000001,
133,24/05/2024,110000041665,20,133,,10000001,
210,24/05/2024,110000041666,50,210,,10000001,
126,24/05/2024,110000041667,20,126,,10000001,
353,24/05/2024,110000041668,10,353,,10000001,
275,24/05/2024,110000041669,50,,,10000001,
369,24/05/2024,110000041670,10,,,10000001,
373,24/05/2024,110000041671,20,,,10000001,
374,24/05/2024,110000041672,10,374,,10000001,
431,24/05/2024,110000041673,20,,,10000001,
375,24/05/2024,110000041674,10,,,10000001,
375,24/05/2024,110000041675,20,,,10000001,
374,24/05/2024,110000041676,20,,,10000001,
272,24/05/2024,110000041677,50,,,10000001,
272,24/05/2024,110000041678,20,,,10000001,
430,24/05/2024,110000041679,20,,,10000001,
126,24/05/2024,110000041680,50,126,,10000001,
273,24/05/2024,110000041681,50,273,,10000001,
127,24/05/2024,110000041682,20,,,10000001,
373,24/05/2024,110000041683,50,373,,10000001,
133,24/05/2024,110000041684,20,133,,10000001,
185,24/05/2024,110000041685,20,,,10000001,
310,24/05/2024,110000041686,20,,,10000001,
381,24/05/2024,110000041687,50,381,,10000001,
231,24/05/2024,110000041688,50,,,10000001,
276,24/05/2024,110000041689,10,,,10000001,
371,24/05/2024,110000041690,20,371,,10000001,
374,24/05/2024,110000041691,10,374,,10000001,
285,24/05/2024,110000041692,50,,,10000001,
272,24/05/2024,110000041693,50,272,,10000001,
210,24/05/2024,110000041694,20,210,,10000001,
131,24/05/2024,110000041695,20,131,,10000001,
185,24/05/2024,110000041696,20,185,,10000001,
275,24/05/2024,110000041697,10,275,,10000001,
146,24/05/2024,110000041698,10,,,10000001,
141,24/05/2024,110000041699,20,141,,10000001,
373,24/05/2024,110000041700,20,,,10000001,
141,24/05/2024,110000041701,10,,,10000001,
273,24/05/2024,110000041702,10,273,,10000001,
143,24/05/2024,110000041703,20,,,10000001,
371,24/05/2024,110000041704,50,371,,10000001,
276,24/05/2024,110000041705,10,276,,10000001,
275,24/05/2024,110000041706,50,275,,10000001,
433,24/05/2024,110000041707,10,433,,10000001,
133,24/05/2024,110000041708,50,,,10000001,
374,24/05/2024,110000041709,20,,,10000001,
410,24/05/2024,110000041710,50,410,,10000001,
131,24/05/2024,110000041711,20,131,,10000001,
353,24/05/2024,110000041712,50,353,,10000001,
143,24/05/2024,110000041713,20,143,,10000001,
126,24/05/2024,110000041714,50,,,10000001,
276,24/05/2024,110000041715,20,,,10000001,
133,24/05/2024,110000041716,20,133,,10000001,
381,24/05/2024,110000041717,10,,,10000001,
284,24/05/2024,110000041718,20,284,,10000001,
126,24/05/2024,110000041719,20,,,10000001,
273,24/05/2024,110000041720,50,273,,10000001,
136,24/05/2024,110000041721,10,136,,10000001,
285,24/05/2024,110000041722,50,,,10000001,
136,24/05/2024,110000041723,10,136,,10000001,
182,24/05/2024,110000041724,20,182,,10000001,
136,24/05/2024,110000041725,10,,,10000001,
210,24/05/2024,110000041726,10,210,,10000001,
137,24/05/2024,110000041727,50,137,,10000001,
143,24/05/2024,110000041728,20,,,10000001,
133,24/05/2024,110000041729,50,,,10000001,
143,24/05/2024,110000041730,20,,,10000001,
374,24/05/2024,110000041731,10,,,10000001,
371,24/05/2024,110000041732,20,,,10000001,
146,24/05/2024,110000041733,20,,,10000001,
127,24/05/2024,110000041734,10,127,,10000001,
273,24/05/2024,110000041735,20,,,10000001,
136,24/05/2024,110000041736,10,136,,10000001,
352,24/05/2024,110000041737,20,,,10000001,
132,24/05/2024,110000041738,10,,,10000001,
353,24/05/2024,110000041739,20,,,10000001,
273,24/05/2024,110000041740,10,273,,10000001,
131,24/05/2024,110000041741,10,,,10000001,
131,24/05/2024,110000041742,20,,,10000001,
310,24/05/2024,110000041743,10,310,,10000001,
143,24/05/2024,110000041744,10,,,10000001,
310,24/05/2024,110000041745,10,310,,10000001,
285,24/05/2024,110000041746,20,,,10000001,
410,24/05/2024,110000041747,10,,,10000001,
136,24/05/2024,110000041748,10,136,,10000001,
272,24/05/2024,110000041749,20,,,10000001,
272,24/05/2024,110000041750,10,272,,10000001,
276,24/05/2024,110000041751,20,,,10000001,
381,24/05/2024,110000041752,10,,,10000001,
272,24/05/2024,110000041753,50,272,,10000001,
371,24/05/2024,110000041754,50,,,10000001,
273,24/05/2024,110000041755,20,,,10000001,
284,24/05/2024,110000041756,10,,,10000001,
131,24/05/2024,110000041757,10,131,,10000001,
132,24/05/2024,110000041758,20,132,,10000001,
231,24/05/2024,110000041759,20,231,,10000001,
431,24/05/2024,110000041760,20,,,10000001,
143,24/05/2024,110000041761,50,,,10000001,
