*20230331_GV005.csv
"ISSUE STORE","ISSUE DATE","VOUCHER NUMBER","VOUCHER AMOUNT","REDEEM STORE","EXPIRY DATE","BATCH NUMBER","ACTION"
352,24/05/2024,110000016742,20,352,,10000001,
143,24/05/2024,110000016743,50,143,,10000001,
185,24/05/2024,110000016744,50,185,,10000001,
276,24/05/2024,110000016745,10,,,10000001,
210,24/05/2024,110000016746,10,,,10000001,
410,24/05/2024,110000016747,50,410,,10000001,
276,24/05/2024,110000016748,20,276,,10000001,
132,24/05/2024,110000016749,50,132,,10000001,
353,24/05/2024,110000016750,20,353,,10000001,
410,24/05/2024,110000016751,20,410,,10000001,
132,24/05/2024,110000016752,50,,,10000001,
430,24/05/2024,110000016753,50,430,,10000001,
375,24/05/2024,110000016754,10,375,,10000001,
131,24/05/2024,110000016755,20,,,10000001,
352,24/05/2024,110000016756,10,,,10000001,
185,24/05/2024,110000016757,50,185,,10000001,
127,24/05/2024,110000016758,20,,,10000001,
272,24/05/2024,110000016759,10,,,10000001,
231,24/05/2024,110000016760,50,,,10000001,
133,24/05/2024,110000016761,50,,,10000001,
137,24/05/2024,110000016762,10,,,10000001,
285,24/05/2024,110000016763,20,285,,10000001,
210,24/05/2024,110000016764,10,210,,10000001,
410,24/05/2024,110000016765,20,410,,10000001,
132,24/05/2024,110000016766,20,132,,10000001,
141,24/05/2024,110000016767,10,,,10000001,
132,24/05/2024,110000016768,50,132,,10000001,
369,24/05/2024,110000016769,50,369,,10000001,
126,24/05/2024,110000016770,20,126,,10000001,
285,24/05/2024,110000016771,20,285,,10000001,
126,24/05/2024,110000016772,20,,,10000001,
185,24/05/2024,110000016773,10,185,,10000001,
136,24/05/2024,110000016774,50,136,,10000001,
185,24/05/2024,110000016775,20,185,,10000001,
137,24/05/2024,110000016776,50,137,,10000001,
143,24/05/2024,110000016777,50,143,,10000001,
431,24/05/2024,110000016778,10,,,10000001,
272,24/05/2024,110000016779,10,272,,10000001,
284,24/05/2024,110000016780,20,,,10000001,
310,24/05/2024,110000016781,50,310,,10000001,
430,24/05/2024,110000016782,20,,,10000001,
141,24/05/2024,110000016783,50,,,10000001,
433,24/05/2024,110000016784,50,433,,10000001,
127,24/05/2024,110000016785,20,,,10000001,
210,24/05/2024,110000016786,10,210,,10000001,
126,24/05/2024,110000016787,50,126,,10000001,
143,24/05/2024,110000016788,10,143,,10000001,
275,24/05/2024,110000016789,20,,,10000001,
182,24/05/2024,110000016790,20,182,,10000001,
143,24/05/2024,110000016791,20,,,10000001,
275,24/05/2024,110000016792,20,,,10000001,
126,24/05/2024,110000016793,10,,,10000001,
374,24/05/2024,110000016794,50,,,10000001,
373,24/05/2024,110000016795,50,,,10000001,
375,24/05/2024,110000016796,10,375,,10000001,
182,24/05/2024,110000016797,20,182,,10000001,
272,24/05/2024,110000016798,10,272,,10000001,
371,24/05/2024,110000016799,10,371,,10000001,
146,24/05/2024,110000016800,50,,,10000001,
410,24/05/2024,110000016801,20,,,10000001,
369,24/05/2024,110000016802,20,,,10000001,
375,24/05/2024,110000016803,50,375,,10000001,
284,24/05/2024,110000016804,10,,,10000001,
132,24/05/2024,110000016805,10,,,10000001,
132,24/05/2024,110000016806,10,132,,10000001,
285,24/05/2024,110000016807,10,,,10000001,
126,24/05/2024,110000016808,20,,,10000001,
127,24/05/2024,110000016809,20,,,10000001,
143,24/05/2024,110000016810,10,,,10000001,
381,24/05/2024,110000016811,50,381,,10000001,
136,24/05/2024,110000016812,50,136,,10000001,
146,24/05/2024,110000016813,20,146,,10000001,
410,24/05/2024,110000016814,20,,,10000001,
136,24/05/2024,110000016815,20,,,10000001,
126,24/05/2024,110000016816,50,,,10000001,
374,24/05/2024,110000016817,10,,,10000001,
141,24/05/2024,110000016818,10,141,,10000001,
182,24/05/2024,110000016819,20,182,,10000001,
375,24/05/2024,110000016820,20,,,10000001,
127,24/05/2024,110000016821,50,127,,10000001,
431,24/05/2024,110000016822,10,,,10000001,
146,24/05/2024,110000016823,20,,,10000001,
353,24/05/2024,110000016824,10,,,10000001,
410,24/05/2024,110000016825,50,,,10000001,
285,24/05/2024,110000016826,10,,,10000001,
276,24/05/2024,110000016827,50,276,,10000001,
433,24/05/2024,110000016828,10,433,,10000001,
146,24/05/2024,110000016829,50,,,10000001,
141,24/05/2024,110000016830,50,141,,10000001,
353,24/05/2024,110000016831,10,,,10000001,
371,24/05/2024,110000016832,10,,,10000001,
127,24/05/2024,110000016833,10,127,,10000001,
185,24/05/2024,110000016834,50,185,,10000001,
285,24/05/2024,110000016835,10,285,,10000001,
131,24/05/2024,110000016836,50,,,10000001,
433,24/05/2024,110000016837,10,,,10000001,
231,24/05/2024,110000016838,50,231,,10000001,
127,24/05/2024,110000016839,20,,,10000001,
275,24/05/2024,110000016840,20,,,10000001,
126,24/05/2024,110000016841,20,,,10000001,
143,24/05/2024,110000016842,50,,,10000001,
141,24/05/2024,110000016843,20,,,10000001,
410,24/05/2024,110000016844,50,,,10000001,
132,24/05/2024,110000016845,20,,,10000001,
374,24/05/2024,110000016846,10,374,,10000001,
272,24/05/2024,110000016847,50,,,10000001,
275,24/05/2024,110000016848,10,275,,10000001,
433,24/05/2024,110000016849,20,,,10000001,
275,24/05/2024,110000016850,20,,,10000001,
131,24/05/2024,110000016851,50,,,10000001,
182,24/05/2024,110000016852,20,,,10000001,
375,24/05/2024,110000016853,20,,,10000001,
136,24/05/2024,110000016854,20,136,,10000001,
285,24/05/2024,110000016855,20,,,10000001,
231,24/05/2024,110000016856,20,,,10000001,
131,24/05/2024,110000016857,50,131,,10000001,
272,24/05/2024,110000016858,20,,,10000001,
143,24/05/2024,110000016859,20,,,10000001,
285,24/05/2024,110000016860,20,285,,10000001,
210,24/05/2024,110000016861,50,210,,10000001,
146,24/05/2024,110000016862,50,146,,10000001,
369,24/05/2024,110000016863,20,,,10000001,
285,24/05/2024,110000016864,20,285,,10000001,
126,24/05/2024,110000016865,10,,,10000001,
143,24/05/2024,110000016866,10,143,,10000001,
410,24/05/2024,110000016867,50,,,10000001,
141,24/05/2024,110000016868,20,,,10000001,
352,24/05/2024,110000016869,50,352,,10000001,
371,24/05/2024,110000016870,50,,,10000001,
185,24/05/2024,110000016871,20,,,10000001,
433,24/05/2024,110000016872,20,433,,10000001,
231,24/05/2024,110000016873,10,231,,10000001,
185,24/05/2024,110000016874,20,,,10000001,
231,24/05/2024,110000016875,20,,,10000001,
410,24/05/2024,110000016876,50,,,10000001,
275,24/05/2024,110000016877,10,275,,10000001,
310,24/05/2024,110000016878,20,,,10000001,
137,24/05/2024,110000016879,10,,,10000001,
374,24/05/2024,110000016880,20,,,10000001,
276,24/05/2024,110000016881,10,276,,10000001,
381,24/05/2024,110000016882,50,381,,10000001,
381,24/05/2024,110000016883,50,,,10000001,
285,24/05/2024,110000016884,10,285,,10000001,
185,24/05/2024,110000016885,20,185,,10000001,
381,24/05/2024,110000016886,20,381,,10000001,
126,24/05/2024,110000016887,20,,,10000001,
272,24/05/2024,110000016888,50,272,,10000001,
431,24/05/2024,110000016889,10,431,,10000001,
273,24/05/2024,110000016890,10,273,,10000001,
373,24/05/2024,110000016891,10,373,,10000001,
273,24/05/2024,110000016892,10,273,,10000001,
374,24/05/2024,110000016893,50,374,,10000001,
133,24/05/2024,110000016894,20,133,,10000001,
431,24/05/2024,110000016895,50,431,,10000001,
127,24/05/2024,110000016896,10,,,10000001,
146,24/05/2024,110000016897,50,146,,10000001,
285,24/05/2024,110000016898,10,,,10000001,
310,24/05/2024,110000016899,50,310,,10000001,
273,24/05/2024,110000016900,50,273,,10000001,
431,24/05/2024,110000016901,20,431,,10000001,
284,24/05/2024,110000016902,20,,,10000001,
210,24/05/2024,110000016903,10,210,,10000001,
410,24/05/2024,110000016904,50,,,10000001,
373,24/05/2024,110000016905,20,,,10000001,
430,24/05/2024,110000016906,10,430,,10000001,
431,24/05/2024,110000016907,20,431,,10000001,
433,24/05/2024,110000016908,10,433,,10000001,
381,24/05/2024,110000016909,50,,,10000001,
284,24/05/2024,110000016910,10,,,10000001,
285,24/05/2024,110000016911,10,285,,10000001,
273,24/05/2024,110000016912,20,,,10000001,
146,24/05/2024,110000016913,10,,,10000001,
371,24/05/2024,110000016914,10,371,,10000001,
185,24/05/2024,110000016915,20,,,10000001,
131,24/05/2024,110000016916,10,131,,10000001,
132,24/05/2024,110000016917,20,,,10000001,
275,24/05/2024,110000016918,50,275,,10000001,
371,24/05/2024,110000016919,20,,,10000001,
431,24/05/2024,110000016920,10,431,,10000001,
231,24/05/2024,110000016921,20,,,10000001,
410,24/05/2024,110000016922,10,410,,10000001,
430,24/05/2024,110000016923,50,430,,10000001,
131,24/05/2024,110000016924,20,,,10000001,
127,24/05/2024,110000016925,10,,,10000001,
369,24/05/2024,110000016926,20,,,10000001,
310,24/05/2024,110000016927,50,310,,10000001,
430,24/05/2024,110000016928,20,430,,10000001,
353,24/05/2024,110000016929,50,353,,10000001,
371,24/05/2024,110000016930,50,,,10000001,
133,24/05/2024,110000016931,20,,,10000001,
430,24/05/2024,110000016932,10,,,10000001,
276,24/05/2024,110000016933,20,,,10000001,
353,24/05/2024,110000016934,20,353,,10000001,
353,24/05/2024,110000016935,50,,,10000001,
285,24/05/2024,110000016936,20,,,10000001,
126,24/05/2024,110000016937,50,,,10000001,
285,24/05/2024,110000016938,20,,,10000001,
433,24/05/2024,110000016939,20,,,10000001,
132,24/05/2024,110000016940,20,132,,10000001,
353,24/05/2024,110000016941,20,,,10000001,
273,24/05/2024,110000016942,50,273,,10000001,
381,24/05/2024,110000016943,20,,,10000001,
185,24/05/2024,110000016944,10,,,10000001,
185,24/05/2024,110000016945,50,,,10000001,
369,24/05/2024,110000016946,20,,,10000001,
132,24/05/2024,110000016947,10,132,,10000001,
369,24/05/2024,110000016948,10,,,10000001,
284,24/05/2024,110000016949,10,,,10000001,
231,24/05/2024,110000016950,50,231,,10000001,
126,24/05/2024,110000016951,50,,,10000001,
231,24/05/2024,110000016952,50,,,10000001,
352,24/05/2024,110000016953,10,,,10000001,
133,24/05/2024,110000016954,10,,,10000001,
369,24/05/2024,110000016955,50,,,10000001,
275,24/05/2024,110000016956,10,275,,10000001,
272,24/05/2024,110000016957,20,272,,10000001,
272,24/05/2024,110000016958,10,272,,10000001,
369,24/05/2024,110000016959,20,,,10000001,
285,24/05/2024,110000016960,50,,,10000001,
371,24/05/2024,110000016961,20,,,10000001,
127,24/05/2024,110000016962,20,127,,10000001,
276,24/05/2024,110000016963,50,,,10000001,
143,24/05/2024,110000016964,10,143,,10000001,
276,24/05/2024,110000016965,20,,,10000001,
132,24/05/2024,110000016966,20,132,,10000001,
284,24/05/2024,110000016967,10,,,10000001,
137,24/05/2024,110000016968,50,137,,10000001,
275,24/05/2024,110000016969,50,,,10000001,
285,24/05/2024,110000016970,20,,,10000001,
137,24/05/2024,110000016971,20,,,10000001,
353,24/05/2024,110000016972,10,,,10000001,
143,24/05/2024,110000016973,10,,,10000001,
131,24/05/2024,110000016974,20,131,,10000001,
126,24/05/2024,110000016975,20,126,,10000001,
210,24/05/2024,110000016976,20,210,,10000001,
137,24/05/2024,110000016977,10,,,10000001,
141,24/05/2024,110000016978,50,,,10000001,
141,24/05/2024,110000016979,20,141,,10000001,
127,24/05/2024,110000016980,20,,,10000001,
284,24/05/2024,110000016981,20,284,,10000001,
353,24/05/2024,110000016982,20,353,,10000001,
375,24/05/2024,110000016983,50,,,10000001,
132,24/05/2024,110000016984,20,,,10000001,
132,24/05/2024,110000016985,10,132,,10000001,
371,24/05/2024,110000016986,10,371,,10000001,
410,24/05/2024,110000016987,20,,,10000001,
210,24/05/2024,110000016988,10,,,10000001,
369,24/05/2024,110000016989,10,,,10000001,
273,24/05/2024,110000016990,20,273,,10000001,
430,24/05/2024,110000016991,20,430,,10000001,
231,24/05/2024,110000016992,50,231,,10000001,
127,24/05/2024,110000016993,10,,,10000001,
373,24/05/2024,110000016994,50,,,10000001,
182,24/05/2024,110000016995,50,,,10000001,
374,24/05/2024,110000016996,20,374,,10000001,
182,24/05/2024,110000016997,10,,,10000001,
276,24/05/2024,110000016998,20,276,,10000001,
133,24/05/2024,110000016999,20,,,10000001,
231,24/05/2024,110000017000,50,,,10000001,
430,24/05/2024,110000017001,50,430,,10000001,
381,24/05/2024,110000017002,10,381,,10000001,
433,24/05/2024,110000017003,50,433,,10000001,
375,24/05/2024,110000017004,20,,,10000001,
132,24/05/2024,110000017005,50,,,10000001,
210,24/05/2024,110000017006,20,210,,10000001,
431,24/05/2024,110000017007,10,,,10000001,
369,24/05/2024,110000017008,50,369,,10000001,
373,24/05/2024,110000017009,10,373,,10000001,
284,24/05/2024,110000017010,50,,,10000001,
210,24/05/2024,110000017011,10,,,10000001,
231,24/05/2024,110000017012,50,,,10000001,
141,24/05/2024,110000017013,20,,,10000001,
210,24/05/2024,110000017014,10,210,,10000001,
410,24/05/2024,110000017015,10,410,,10000001,
285,24/05/2024,110000017016,50,285,,10000001,
127,24/05/2024,110000017017,20,127,,10000001,
272,24/05/2024,110000017018,20,,,10000001,
276,24/05/2024,110000017019,20,,,10000001,
374,24/05/2024,110000017020,20,374,,10000001,
430,24/05/2024,110000017021,20,430,,10000001,
284,24/05/2024,110000017022,10,284,,10000001,
374,24/05/2024,110000017023,20,,,10000001,
182,24/05/2024,110000017024,20,,,10000001,
185,24/05/2024,110000017025,50,,,10000001,
231,24/05/2024,110000017026,50,231,,10000001,
231,24/05/2024,110000017027,10,231,,10000001,
352,24/05/2024,110000017028,50,352,,10000001,
132,24/05/2024,110000017029,20,,,10000001,
433,24/05/2024,110000017030,10,433,,10000001,
373,24/05/2024,110000017031,20,373,,10000001,
137,24/05/2024,110000017032,10,137,,10000001,
131,24/05/2024,110000017033,50,,,10000001,
141,24/05/2024,110000017034,50,141,,10000001,
410,24/05/2024,110000017035,20,410,,10000001,
127,24/05/2024,110000017036,20,,,10000001,
136,24/05/2024,110000017037,10,136,,10000001,
275,24/05/2024,110000017038,10,275,,10000001,
375,24/05/2024,110000017039,10,375,,10000001,
136,24/05/2024,110000017040,10,,,10000001,
371,24/05/2024,110000017041,20,371,,10000001,
126,24/05/2024,110000017042,20,,,10000001,
285,24/05/2024,110000017043,50,285,,10000001,
132,24/05/2024,110000017044,20,,,10000001,
352,24/05/2024,110000017045,10,352,,10000001,
353,24/05/2024,110000017046,10,,,10000001,
430,24/05/2024,110000017047,10,,,10000001,
310,24/05/2024,110000017048,50,,,10000001,
136,24/05/2024,110000017049,50,136,,10000001,
131,24/05/2024,110000017050,10,131,,10000001,
410,24/05/2024,110000017051,10,410,,10000001,
146,24/05/2024,110000017052,50,,,10000001,
410,24/05/2024,110000017053,10,410,,10000001,
143,24/05/2024,110000017054,20,143,,10000001,
410,24/05/2024,110000017055,20,,,10000001,
381,24/05/2024,110000017056,50,381,,10000001,
210,24/05/2024,110000017057,10,,,10000001,
146,24/05/2024,110000017058,10,,,10000001,
185,24/05/2024,110000017059,10,,,10000001,
133,24/05/2024,110000017060,20,,,10000001,
272,24/05/2024,110000017061,50,,,10000001,
275,24/05/2024,110000017062,50,,,10000001,
374,24/05/2024,110000017063,20,374,,10000001,
136,24/05/2024,110000017064,10,136,,10000001,
352,24/05/2024,110000017065,10,,,10000001,
126,24/05/2024,110000017066,50,,,10000001,
430,24/05/2024,110000017067,50,,,10000001,
410,24/05/2024,110000017068,50,,,10000001,
132,24/05/2024,110000017069,10,,,10000001,
431,24/05/2024,110000017070,10,,,10000001,
132,24/05/2024,110000017071,20,,,10000001,
371,24/05/2024,110000017072,10,,,10000001,
136,24/05/2024,110000017073,20,,,10000001,
131,24/05/2024,110000017074,50,,,10000001,
373,24/05/2024,110000017075,50,373,,10000001,
371,24/05/2024,110000017076,20,,,10000001,
371,24/05/2024,110000017077,10,,,10000001,
375,24/05/2024,110000017078,20,,,10000001,
410,24/05/2024,110000017079,50,410,,10000001,
410,24/05/2024,110000017080,20,410,,10000001,
132,24/05/2024,110000017081,50,132,,10000001,
375,24/05/2024,110000017082,10,375,,10000001,
127,24/05/2024,110000017083,10,,,10000001,
285,24/05/2024,110000017084,20,285,,10000001,
375,24/05/2024,110000017085,20,,,10000001,
185,24/05/2024,110000017086,20,,,10000001,
381,24/05/2024,110000017087,10,381,,10000001,
210,24/05/2024,110000017088,50,210,,10000001,
353,24/05/2024,110000017089,10,,,10000001,
430,24/05/2024,110000017090,20,430,,10000001,
373,24/05/2024,110000017091,10,373,,10000001,
273,24/05/2024,110000017092,50,,,10000001,
275,24/05/2024,110000017093,50,,,10000001,
375,24/05/2024,110000017094,20,,,10000001,
375,24/05/2024,110000017095,20,375,,10000001,
127,24/05/2024,110000017096,10,,,10000001,
353,24/05/2024,110000017097,50,353,,10000001,
410,24/05/2024,110000017098,20,,,10000001,
374,24/05/2024,110000017099,20,374,,10000001,
374,24/05/2024,110000017100,20,374,,10000001,
381,24/05/2024,110000017101,20,381,,10000001,
210,24/05/2024,110000017102,50,210,,10000001,
132,24/05/2024,110000017103,20,,,10000001,
131,24/05/2024,110000017104,20,131,,10000001,
430,24/05/2024,110000017105,10,430,,10000001,
410,24/05/2024,110000017106,10,410,,10000001,
210,24/05/2024,110000017107,20,,,10000001,
433,24/05/2024,110000017108,50,433,,10000001,
431,24/05/2024,110000017109,10,,,10000001,
276,24/05/2024,110000017110,10,276,,10000001,
231,24/05/2024,110000017111,10,,,10000001,
284,24/05/2024,110000017112,10,284,,10000001,
272,24/05/2024,110000017113,10,272,,10000001,
137,24/05/2024,110000017114,50,137,,10000001,
353,24/05/2024,110000017115,20,,,10000001,
276,24/05/2024,110000017116,20,276,,10000001,
185,24/05/2024,110000017117,10,185,,10000001,
431,24/05/2024,110000017118,10,431,,10000001,
381,24/05/2024,110000017119,20,,,10000001,
133,24/05/2024,110000017120,50,133,,10000001,
381,24/05/2024,110000017121,50,,,10000001,
272,24/05/2024,110000017122,10,272,,10000001,
146,24/05/2024,110000017123,10,146,,10000001,
374,24/05/2024,110000017124,10,374,,10000001,
131,24/05/2024,110000017125,20,,,10000001,
185,24/05/2024,110000017126,20,,,10000001,
231,24/05/2024,110000017127,50,231,,10000001,
272,24/05/2024,110000017128,10,272,,10000001,
369,24/05/2024,110000017129,50,369,,10000001,
210,24/05/2024,110000017130,10,,,10000001,
431,24/05/2024,110000017131,20,431,,10000001,
273,24/05/2024,110000017132,20,273,,10000001,
210,24/05/2024,110000017133,50,,,10000001,
126,24/05/2024,110000017134,50,126,,10000001,
210,24/05/2024,110000017135,20,,,10000001,
273,24/05/2024,110000017136,50,,,10000001,
375,24/05/2024,110000017137,50,,,10000001,
143,24/05/2024,110000017138,50,143,,10000001,
352,24/05/2024,110000017139,50,352,,10000001,
131,24/05/2024,110000017140,20,131,,10000001,
371,24/05/2024,110000017141,50,371,,10000001,
127,24/05/2024,110000017142,50,127,,10000001,
136,24/05/2024,110000017143,10,,,10000001,
126,24/05/2024,110000017144,20,,,10000001,
310,24/05/2024,110000017145,10,,,10000001,
182,24/05/2024,110000017146,10,182,,10000001,
146,24/05/2024,110000017147,50,,,10000001,
433,24/05/2024,110000017148,50,,,10000001,
272,24/05/2024,110000017149,50,,,10000001,
369,24/05/2024,110000017150,20,369,,10000001,
375,24/05/2024,110000017151,20,375,,10000001,
374,24/05/2024,110000017152,20,,,10000001,
131,24/05/2024,110000017153,10,131,,10000001,
433,24/05/2024,110000017154,10,433,,10000001,
285,24/05/2024,110000017155,10,,,10000001,
369,24/05/2024,110000017156,50,,,10000001,
272,24/05/2024,110000017157,50,,,10000001,
126,24/05/2024,110000017158,50,126,,10000001,
182,24/05/2024,110000017159,10,,,10000001,
275,24/05/2024,110000017160,50,,,10000001,
369,24/05/2024,110000017161,10,,,10000001,
127,24/05/2024,110000017162,20,127,,10000001,
141,24/05/2024,110000017163,50,,,10000001,
410,24/05/2024,110000017164,10,,,10000001,
131,24/05/2024,110000017165,20,,,10000001,
433,24/05/2024,110000017166,20,,,10000001,
136,24/05/2024,110000017167,20,,,10000001,
275,24/05/2024,110000017168,10,,,10000001,
275,24/05/2024,110000017169,20,275,,10000001,
210,24/05/2024,110000017170,50,210,,10000001,
275,24/05/2024,110000017171,10,,,10000001,
141,24/05/2024,110000017172,50,141,,10000001,
231,24/05/2024,110000017173,50,,,10000001,
133,24/05/2024,110000017174,50,,,10000001,
371,24/05/2024,110000017175,50,371,,10000001,
369,24/05/2024,110000017176,10,369,,10000001,
273,24/05/2024,110000017177,10,273,,10000001,
210,24/05/2024,110000017178,50,,,10000001,
185,24/05/2024,110000017179,10,,,10000001,
133,24/05/2024,110000017180,50,,,10000001,
374,24/05/2024,110000017181,20,374,,10000001,
231,24/05/2024,110000017182,20,,,10000001,
273,24/05/2024,110000017183,10,,,10000001,
373,24/05/2024,110000017184,10,373,,10000001,
272,24/05/2024,110000017185,10,,,10000001,
275,24/05/2024,110000017186,20,275,,10000001,
131,24/05/2024,110000017187,20,131,,10000001,
275,24/05/2024,110000017188,10,275,,10000001,
182,24/05/2024,110000017189,50,182,,10000001,
231,24/05/2024,110000017190,10,,,10000001,
433,24/05/2024,110000017191,10,433,,10000001,
371,24/05/2024,110000017192,10,,,10000001,
146,24/05/2024,110000017193,20,,,10000001,
231,24/05/2024,110000017194,50,,,10000001,
353,24/05/2024,110000017195,20,353,,10000001,
353,24/05/2024,110000017196,10,,,10000001,
182,24/05/2024,110000017197,50,,,10000001,
433,24/05/2024,110000017198,50,,,10000001,
431,24/05/2024,110000017199,20,,,10000001,
353,24/05/2024,110000017200,10,353,,10000001,
352,24/05/2024,110000017201,20,352,,10000001,
284,24/05/2024,110000017202,50,284,,10000001,
210,24/05/2024,110000017203,10,,,10000001,
185,24/05/2024,110000017204,20,185,,10000001,
182,24/05/2024,110000017205,10,,,10000001,
272,24/05/2024,110000017206,50,272,,10000001,
284,24/05/2024,110000017207,10,284,,10000001,
185,24/05/2024,110000017208,50,185,,10000001,
371,24/05/2024,110000017209,10,,,10000001,
284,24/05/2024,110000017210,10,284,,10000001,
285,24/05/2024,110000017211,20,,,10000001,
143,24/05/2024,110000017212,20,143,,10000001,
369,24/05/2024,110000017213,50,369,,10000001,
143,24/05/2024,110000017214,10,,,10000001,
275,24/05/2024,110000017215,10,275,,10000001,
353,24/05/2024,110000017216,10,,,10000001,
185,24/05/2024,110000017217,10,185,,10000001,
381,24/05/2024,110000017218,20,,,10000001,
375,24/05/2024,110000017219,50,375,,10000001,
371,24/05/2024,110000017220,50,371,,10000001,
146,24/05/2024,110000017221,10,146,,10000001,
310,24/05/2024,110000017222,50,,,10000001,
381,24/05/2024,110000017223,20,,,10000001,
310,24/05/2024,110000017224,20,,,10000001,
273,24/05/2024,110000017225,50,,,10000001,
146,24/05/2024,110000017226,10,146,,10000001,
126,24/05/2024,110000017227,50,,,10000001,
276,24/05/2024,110000017228,20,,,10000001,
310,24/05/2024,110000017229,10,310,,10000001,
133,24/05/2024,110000017230,50,,,10000001,
430,24/05/2024,110000017231,20,430,,10000001,
310,24/05/2024,110000017232,50,,,10000001,
373,24/05/2024,110000017233,50,,,10000001,
273,24/05/2024,110000017234,10,273,,10000001,
185,24/05/2024,110000017235,50,,,10000001,
210,24/05/2024,110000017236,20,,,10000001,
284,24/05/2024,110000017237,20,,,10000001,
141,24/05/2024,110000017238,50,141,,10000001,
410,24/05/2024,110000017239,10,,,10000001,
310,24/05/2024,110000017240,50,,,10000001,
131,24/05/2024,110000017241,20,,,10000001,
231,24/05/2024,110000017242,50,231,,10000001,
352,24/05/2024,110000017243,10,,,10000001,
284,24/05/2024,110000017244,20,284,,10000001,
431,24/05/2024,110000017245,10,431,,10000001,
381,24/05/2024,110000017246,50,381,,10000001,
127,24/05/2024,110000017247,10,127,,10000001,
410,24/05/2024,110000017248,20,,,10000001,
131,24/05/2024,110000017249,20,,,10000001,
353,24/05/2024,110000017250,50,,,10000001,
141,24/05/2024,110000017251,10,,,10000001,
231,24/05/2024,110000017252,20,231,,10000001,
430,24/05/2024,110000017253,50,,,10000001,
143,24/05/2024,110000017254,10,,,10000001,
131,24/05/2024,110000017255,10,,,10000001,
369,24/05/2024,110000017256,50,,,10000001,
369,24/05/2024,110000017257,50,369,,10000001,
374,24/05/2024,110000017258,10,374,,10000001,
182,24/05/2024,110000017259,20,,,10000001,
273,24/05/2024,110000017260,10,,,10000001,
431,24/05/2024,110000017261,50,,,10000001,
381,24/05/2024,110000017262,10,381,,10000001,
132,24/05/2024,110000017263,20,132,,10000001,
143,24/05/2024,110000017264,10,,,10000001,
352,24/05/2024,110000017265,50,352,,10000001,
131,24/05/2024,110000017266,10,131,,10000001,
210,24/05/2024,110000017267,20,210,,10000001,
275,24/05/2024,110000017268,50,275,,10000001,
126,24/05/2024,110000017269,20,,,10000001,
136,24/05/2024,110000017270,20,,,10000001,
272,24/05/2024,110000017271,50,,,10000001,
185,24/05/2024,110000017272,20,,,10000001,
410,24/05/2024,110000017273,10,410,,10000001,
276,24/05/2024,110000017274,50,276,,10000001,
185,24/05/2024,110000017275,10,,,10000001,
352,24/05/2024,110000017276,20,,,10000001,
132,24/05/2024,110000017277,20,,,10000001,
275,24/05/2024,110000017278,50,275,,10000001,
276,24/05/2024,110000017279,10,,,10000001,
143,24/05/2024,110000017280,50,,,10000001,
276,24/05/2024,110000017281,20,,,10000001,
374,24/05/2024,110000017282,50,,,10000001,
284,24/05/2024,110000017283,20,,,10000001,
127,24/05/2024,110000017284,10,127,,10000001,
132,24/05/2024,110000017285,50,132,,10000001,
275,24/05/2024,110000017286,10,,,10000001,
430,24/05/2024,110000017287,20,,,10000001,
185,24/05/2024,110000017288,50,185,,10000001,
430,24/05/2024,110000017289,20,,,10000001,
185,24/05/2024,110000017290,50,185,,10000001,
126,24/05/2024,110000017291,50,126,,10000001,
353,24/05/2024,110000017292,20,353,,10000001,
182,24/05/2024,110000017293,20,182,,10000001,
133,24/05/2024,110000017294,10,,,10000001,
131,24/05/2024,110000017295,20,131,,10000001,
310,24/05/2024,110000017296,50,310,,10000001,
210,24/05/2024,110000017297,10,210,,10000001,
352,24/05/2024,110000017298,50,,,10000001,
310,24/05/2024,110000017299,20,,,10000001,
310,24/05/2024,110000017300,10,310,,10000001,
272,24/05/2024,110000017301,10,272,,10000001,
137,24/05/2024,110000017302,20,137,,10000001,
352,24/05/2024,110000017303,50,,,10000001,
373,24/05/2024,110000017304,50,373,,10000001,
275,24/05/2024,110000017305,20,275,,10000001,
185,24/05/2024,110000017306,10,185,,10000001,
132,24/05/2024,110000017307,10,132,,10000001,
410,24/05/2024,110000017308,20,410,,10000001,
146,24/05/2024,110000017309,20,146,,10000001,
353,24/05/2024,110000017310,10,,,10000001,
131,24/05/2024,110000017311,20,131,,10000001,
127,24/05/2024,110000017312,10,,,10000001,
143,24/05/2024,110000017313,20,143,,10000001,
210,24/05/2024,110000017314,20,,,10000001,
375,24/05/2024,110000017315,20,375,,10000001,
131,24/05/2024,110000017316,10,131,,10000001,
136,24/05/2024,110000017317,10,,,10000001,
137,24/05/2024,110000017318,20,,,10000001,
231,24/05/2024,110000017319,10,,,10000001,
374,24/05/2024,110000017320,50,,,10000001,
433,24/05/2024,110000017321,10,433,,10000001,
273,24/05/2024,110000017322,10,,,10000001,
285,24/05/2024,110000017323,10,,,10000001,
352,24/05/2024,110000017324,50,352,,10000001,
374,24/05/2024,110000017325,20,374,,10000001,
141,24/05/2024,110000017326,10,,,10000001,
132,24/05/2024,110000017327,50,132,,10000001,
182,24/05/2024,110000017328,20,182,,10000001,
310,24/05/2024,110000017329,10,,,10000001,
141,24/05/2024,110000017330,50,141,,10000001,
137,24/05/2024,110000017331,50,,,10000001,
131,24/05/2024,110000017332,50,131,,10000001,
375,24/05/2024,110000017333,10,,,10000001,
